row_id,segment_id,segment_name
9322,2,Photo-forward users
9323,2,Photo-forward users
9324,2,Photo-forward users
9325,2,Photo-forward users
9326,2,Photo-forward users
9327,2,Photo-forward users
9328,1,Low-emoji texters
9329,0,High-like receivers
9330,0,High-like receivers
9331,2,Photo-forward users
9332,2,Photo-forward users
9333,2,Photo-forward users
9334,2,Photo-forward users
9335,0,High-like receivers
9336,0,High-like receivers
9337,2,Photo-forward users
9338,1,Low-emoji texters
9339,0,High-like receivers
9340,0,High-like receivers
9341,2,Photo-forward users
9342,2,Photo-forward users
9343,0,High-like receivers
9344,2,Photo-forward users
9345,2,Photo-forward users
9346,0,High-like receivers
9347,0,High-like receivers
9348,0,High-like receivers
9349,2,Photo-forward users
9350,2,Photo-forward users
9351,2,Photo-forward users
9352,1,Low-emoji texters
9353,2,Photo-forward users
9354,2,Photo-forward users
9355,1,Low-emoji texters
9356,2,Photo-forward users
9357,2,Photo-forward users
9358,0,High-like receivers
9359,2,Photo-forward users
9360,2,Photo-forward users
9361,2,Photo-forward users
9362,1,Low-emoji texters
9363,2,Photo-forward users
9364,0,High-like receivers
9365,2,Photo-forward users
9366,2,Photo-forward users
9367,2,Photo-forward users
9368,2,Photo-forward users
9369,0,High-like receivers
9370,0,High-like receivers
9371,0,High-like receivers
9372,1,Low-emoji texters
9373,0,High-like receivers
9374,2,Photo-forward users
9375,2,Photo-forward users
9376,1,Low-emoji texters
9377,0,High-like receivers
9378,0,High-like receivers
9379,2,Photo-forward users
9380,2,Photo-forward users
9381,2,Photo-forward users
9382,2,Photo-forward users
9383,0,High-like receivers
9384,0,High-like receivers
9385,2,Photo-forward users
9386,0,High-like receivers
9387,2,Photo-forward users
9388,2,Photo-forward users
9389,2,Photo-forward users
9390,2,Photo-forward users
9391,2,Photo-forward users
9392,2,Photo-forward users
9393,2,Photo-forward users
9394,0,High-like receivers
9395,2,Photo-forward users
9396,2,Photo-forward users
9397,2,Photo-forward users
9398,0,High-like receivers
9399,0,High-like receivers
9400,1,Low-emoji texters
9401,0,High-like receivers
9402,0,High-like receivers
9403,2,Photo-forward users
9404,0,High-like receivers
9405,0,High-like receivers
9406,2,Photo-forward users
9407,1,Low-emoji texters
9408,2,Photo-forward users
9409,2,Photo-forward users
9410,2,Photo-forward users
9411,2,Photo-forward users
9412,2,Photo-forward users
9413,1,Low-emoji texters
9414,2,Photo-forward users
9415,2,Photo-forward users
9416,0,High-like receivers
9417,2,Photo-forward users
9418,1,Low-emoji texters
9419,0,High-like receivers
9420,2,Photo-forward users
9421,2,Photo-forward users
9422,0,High-like receivers
9423,0,High-like receivers
9424,2,Photo-forward users
9425,2,Photo-forward users
9426,0,High-like receivers
9427,2,Photo-forward users
9428,2,Photo-forward users
9429,2,Photo-forward users
9430,0,High-like receivers
9431,2,Photo-forward users
9432,0,High-like receivers
9433,2,Photo-forward users
9434,1,Low-emoji texters
9435,2,Photo-forward users
9436,2,Photo-forward users
9437,1,Low-emoji texters
9438,0,High-like receivers
9439,0,High-like receivers
9440,2,Photo-forward users
9441,1,Low-emoji texters
9442,2,Photo-forward users
9443,2,Photo-forward users
9444,0,High-like receivers
9445,2,Photo-forward users
9446,2,Photo-forward users
9447,1,Low-emoji texters
9448,0,High-like receivers
9449,2,Photo-forward users
9450,1,Low-emoji texters
9451,1,Low-emoji texters
9452,0,High-like receivers
9453,2,Photo-forward users
9454,1,Low-emoji texters
9455,0,High-like receivers
9456,0,High-like receivers
9457,1,Low-emoji texters
9458,2,Photo-forward users
9459,0,High-like receivers
9460,0,High-like receivers
9461,2,Photo-forward users
9462,2,Photo-forward users
9463,2,Photo-forward users
9464,0,High-like receivers
9465,2,Photo-forward users
9466,2,Photo-forward users
9467,2,Photo-forward users
9468,2,Photo-forward users
9469,0,High-like receivers
9470,0,High-like receivers
9471,2,Photo-forward users
9472,0,High-like receivers
9473,2,Photo-forward users
9474,2,Photo-forward users
9475,1,Low-emoji texters
9476,2,Photo-forward users
9477,2,Photo-forward users
9478,2,Photo-forward users
9479,0,High-like receivers
9480,0,High-like receivers
9481,0,High-like receivers
9482,2,Photo-forward users
9483,2,Photo-forward users
9484,1,Low-emoji texters
9485,2,Photo-forward users
9486,0,High-like receivers
9487,2,Photo-forward users
9488,2,Photo-forward users
9489,1,Low-emoji texters
9490,2,Photo-forward users
9491,0,High-like receivers
9492,2,Photo-forward users
9493,2,Photo-forward users
9494,0,High-like receivers
9495,0,High-like receivers
9496,0,High-like receivers
9497,2,Photo-forward users
9498,0,High-like receivers
9499,1,Low-emoji texters
9500,2,Photo-forward users
9501,2,Photo-forward users
9502,1,Low-emoji texters
9503,1,Low-emoji texters
9504,0,High-like receivers
9505,1,Low-emoji texters
9506,2,Photo-forward users
9507,1,Low-emoji texters
9508,1,Low-emoji texters
9509,1,Low-emoji texters
9510,1,Low-emoji texters
9511,0,High-like receivers
9512,2,Photo-forward users
9513,2,Photo-forward users
9514,1,Low-emoji texters
9515,2,Photo-forward users
9516,2,Photo-forward users
9517,2,Photo-forward users
9518,2,Photo-forward users
9519,0,High-like receivers
9520,2,Photo-forward users
9521,2,Photo-forward users
9522,0,High-like receivers
9523,1,Low-emoji texters
9524,1,Low-emoji texters
9525,0,High-like receivers
9526,0,High-like receivers
9527,2,Photo-forward users
9528,0,High-like receivers
9529,2,Photo-forward users
9530,0,High-like receivers
9531,2,Photo-forward users
9532,2,Photo-forward users
9533,0,High-like receivers
9534,2,Photo-forward users
9535,2,Photo-forward users
9536,2,Photo-forward users
9537,2,Photo-forward users
9538,2,Photo-forward users
9539,1,Low-emoji texters
9540,2,Photo-forward users
9541,2,Photo-forward users
9542,1,Low-emoji texters
9543,0,High-like receivers
9544,2,Photo-forward users
9545,2,Photo-forward users
9546,0,High-like receivers
9547,2,Photo-forward users
9548,2,Photo-forward users
9549,2,Photo-forward users
9550,1,Low-emoji texters
9551,2,Photo-forward users
9552,1,Low-emoji texters
9553,0,High-like receivers
9554,1,Low-emoji texters
9555,2,Photo-forward users
9556,1,Low-emoji texters
9557,2,Photo-forward users
9558,1,Low-emoji texters
9559,2,Photo-forward users
9560,1,Low-emoji texters
9561,2,Photo-forward users
9562,0,High-like receivers
9563,2,Photo-forward users
9564,0,High-like receivers
9565,0,High-like receivers
9566,2,Photo-forward users
9567,0,High-like receivers
9568,0,High-like receivers
9569,0,High-like receivers
9570,2,Photo-forward users
9571,2,Photo-forward users
9572,1,Low-emoji texters
9573,2,Photo-forward users
9574,2,Photo-forward users
9575,2,Photo-forward users
9576,1,Low-emoji texters
9577,2,Photo-forward users
9578,0,High-like receivers
9579,2,Photo-forward users
9580,0,High-like receivers
9581,2,Photo-forward users
9582,0,High-like receivers
9583,1,Low-emoji texters
9584,1,Low-emoji texters
9585,1,Low-emoji texters
9586,2,Photo-forward users
9587,2,Photo-forward users
9588,0,High-like receivers
9589,2,Photo-forward users
9590,2,Photo-forward users
9591,2,Photo-forward users
9592,2,Photo-forward users
9593,2,Photo-forward users
9594,0,High-like receivers
9595,2,Photo-forward users
9596,2,Photo-forward users
9597,2,Photo-forward users
9598,0,High-like receivers
9599,2,Photo-forward users
9600,2,Photo-forward users
9601,2,Photo-forward users
9602,2,Photo-forward users
9603,2,Photo-forward users
9604,2,Photo-forward users
9605,2,Photo-forward users
9606,0,High-like receivers
9607,0,High-like receivers
9608,2,Photo-forward users
9609,2,Photo-forward users
9610,2,Photo-forward users
9611,2,Photo-forward users
9612,2,Photo-forward users
9613,2,Photo-forward users
9614,0,High-like receivers
9615,1,Low-emoji texters
9616,2,Photo-forward users
9617,2,Photo-forward users
9618,0,High-like receivers
9619,0,High-like receivers
9620,1,Low-emoji texters
9621,2,Photo-forward users
9622,2,Photo-forward users
9623,1,Low-emoji texters
9624,2,Photo-forward users
9625,2,Photo-forward users
9626,1,Low-emoji texters
9627,2,Photo-forward users
9628,2,Photo-forward users
9629,2,Photo-forward users
9630,2,Photo-forward users
9631,0,High-like receivers
9632,2,Photo-forward users
9633,2,Photo-forward users
9634,1,Low-emoji texters
9635,2,Photo-forward users
9636,1,Low-emoji texters
9637,2,Photo-forward users
9638,0,High-like receivers
9639,2,Photo-forward users
9640,2,Photo-forward users
9641,2,Photo-forward users
9642,1,Low-emoji texters
9643,0,High-like receivers
9644,2,Photo-forward users
9645,2,Photo-forward users
9646,1,Low-emoji texters
9647,0,High-like receivers
9648,2,Photo-forward users
9649,2,Photo-forward users
9650,2,Photo-forward users
9651,0,High-like receivers
9652,2,Photo-forward users
9653,2,Photo-forward users
9654,0,High-like receivers
9655,2,Photo-forward users
9656,2,Photo-forward users
9657,2,Photo-forward users
9658,0,High-like receivers
9659,0,High-like receivers
9660,0,High-like receivers
9661,2,Photo-forward users
9662,1,Low-emoji texters
9663,1,Low-emoji texters
9664,2,Photo-forward users
9665,2,Photo-forward users
9666,0,High-like receivers
9667,2,Photo-forward users
9668,0,High-like receivers
9669,2,Photo-forward users
9670,2,Photo-forward users
9671,0,High-like receivers
9672,2,Photo-forward users
9673,0,High-like receivers
9674,1,Low-emoji texters
9675,0,High-like receivers
9676,2,Photo-forward users
9677,2,Photo-forward users
9678,0,High-like receivers
9679,0,High-like receivers
9680,2,Photo-forward users
9681,0,High-like receivers
9682,0,High-like receivers
9683,0,High-like receivers
9684,2,Photo-forward users
9685,2,Photo-forward users
9686,2,Photo-forward users
9687,2,Photo-forward users
9688,2,Photo-forward users
9689,2,Photo-forward users
9690,0,High-like receivers
9691,2,Photo-forward users
9692,2,Photo-forward users
9693,0,High-like receivers
9694,1,Low-emoji texters
9695,2,Photo-forward users
9696,0,High-like receivers
9697,2,Photo-forward users
9698,0,High-like receivers
9699,1,Low-emoji texters
9700,1,Low-emoji texters
9701,2,Photo-forward users
9702,2,Photo-forward users
9703,0,High-like receivers
9704,2,Photo-forward users
9705,1,Low-emoji texters
9706,0,High-like receivers
9707,0,High-like receivers
9708,0,High-like receivers
9709,2,Photo-forward users
9710,2,Photo-forward users
9711,1,Low-emoji texters
9712,1,Low-emoji texters
9713,1,Low-emoji texters
9714,2,Photo-forward users
9715,0,High-like receivers
9716,0,High-like receivers
9717,2,Photo-forward users
9718,0,High-like receivers
9719,2,Photo-forward users
9720,1,Low-emoji texters
9721,2,Photo-forward users
9722,0,High-like receivers
9723,2,Photo-forward users
9724,1,Low-emoji texters
9725,0,High-like receivers
9726,1,Low-emoji texters
9727,0,High-like receivers
9728,2,Photo-forward users
9729,0,High-like receivers
9730,1,Low-emoji texters
9731,1,Low-emoji texters
9732,0,High-like receivers
9733,2,Photo-forward users
9734,2,Photo-forward users
9735,1,Low-emoji texters
9736,2,Photo-forward users
9737,2,Photo-forward users
9738,1,Low-emoji texters
9739,2,Photo-forward users
9740,2,Photo-forward users
9741,0,High-like receivers
9742,2,Photo-forward users
9743,0,High-like receivers
9744,2,Photo-forward users
9745,2,Photo-forward users
9746,1,Low-emoji texters
9747,2,Photo-forward users
9748,2,Photo-forward users
9749,2,Photo-forward users
9750,2,Photo-forward users
9751,2,Photo-forward users
9752,0,High-like receivers
9753,0,High-like receivers
9754,0,High-like receivers
9755,2,Photo-forward users
9756,1,Low-emoji texters
9757,2,Photo-forward users
9758,0,High-like receivers
9759,1,Low-emoji texters
9760,0,High-like receivers
9761,2,Photo-forward users
9762,0,High-like receivers
9763,2,Photo-forward users
9764,1,Low-emoji texters
9765,2,Photo-forward users
9766,0,High-like receivers
9767,2,Photo-forward users
9768,1,Low-emoji texters
9769,2,Photo-forward users
9770,0,High-like receivers
9771,0,High-like receivers
9772,1,Low-emoji texters
9773,1,Low-emoji texters
9774,0,High-like receivers
9775,0,High-like receivers
9776,2,Photo-forward users
9777,0,High-like receivers
9778,0,High-like receivers
9779,2,Photo-forward users
9780,2,Photo-forward users
9781,2,Photo-forward users
9782,1,Low-emoji texters
9783,1,Low-emoji texters
9784,2,Photo-forward users
9785,0,High-like receivers
9786,1,Low-emoji texters
9787,0,High-like receivers
9788,2,Photo-forward users
9789,0,High-like receivers
9790,2,Photo-forward users
9791,0,High-like receivers
9792,2,Photo-forward users
9793,0,High-like receivers
9794,0,High-like receivers
9795,2,Photo-forward users
9796,0,High-like receivers
9797,0,High-like receivers
9798,0,High-like receivers
9799,2,Photo-forward users
9800,2,Photo-forward users
9801,1,Low-emoji texters
9802,0,High-like receivers
9803,2,Photo-forward users
9804,2,Photo-forward users
9805,0,High-like receivers
9806,1,Low-emoji texters
9807,2,Photo-forward users
9808,0,High-like receivers
9809,1,Low-emoji texters
9810,2,Photo-forward users
9811,2,Photo-forward users
9812,2,Photo-forward users
9813,2,Photo-forward users
9814,2,Photo-forward users
9815,1,Low-emoji texters
9816,0,High-like receivers
9817,2,Photo-forward users
9818,0,High-like receivers
9819,0,High-like receivers
9820,2,Photo-forward users
9821,2,Photo-forward users
9822,2,Photo-forward users
9823,1,Low-emoji texters
9824,2,Photo-forward users
9825,2,Photo-forward users
9826,2,Photo-forward users
9827,0,High-like receivers
9828,1,Low-emoji texters
9829,2,Photo-forward users
9830,2,Photo-forward users
9831,2,Photo-forward users
9832,2,Photo-forward users
9833,0,High-like receivers
9834,2,Photo-forward users
9835,2,Photo-forward users
9836,2,Photo-forward users
9837,2,Photo-forward users
9838,2,Photo-forward users
9839,2,Photo-forward users
9840,0,High-like receivers
9841,0,High-like receivers
9842,0,High-like receivers
9843,2,Photo-forward users
9844,0,High-like receivers
9845,1,Low-emoji texters
9846,1,Low-emoji texters
9847,2,Photo-forward users
9848,2,Photo-forward users
9849,2,Photo-forward users
9850,2,Photo-forward users
9851,2,Photo-forward users
9852,2,Photo-forward users
9853,1,Low-emoji texters
9854,2,Photo-forward users
9855,0,High-like receivers
9856,2,Photo-forward users
9857,2,Photo-forward users
9858,1,Low-emoji texters
9859,0,High-like receivers
9860,0,High-like receivers
9861,1,Low-emoji texters
9862,2,Photo-forward users
9863,0,High-like receivers
9864,1,Low-emoji texters
9865,2,Photo-forward users
9866,0,High-like receivers
9867,2,Photo-forward users
9868,2,Photo-forward users
9869,2,Photo-forward users
9870,0,High-like receivers
9871,2,Photo-forward users
9872,2,Photo-forward users
9873,2,Photo-forward users
9874,2,Photo-forward users
9875,2,Photo-forward users
9876,0,High-like receivers
9877,2,Photo-forward users
9878,0,High-like receivers
9879,0,High-like receivers
9880,2,Photo-forward users
9881,0,High-like receivers
9882,2,Photo-forward users
9883,2,Photo-forward users
9884,2,Photo-forward users
9885,0,High-like receivers
9886,2,Photo-forward users
9887,0,High-like receivers
9888,2,Photo-forward users
9889,1,Low-emoji texters
9890,1,Low-emoji texters
9891,2,Photo-forward users
9892,1,Low-emoji texters
9893,2,Photo-forward users
9894,0,High-like receivers
9895,2,Photo-forward users
9896,0,High-like receivers
9897,0,High-like receivers
9898,0,High-like receivers
9899,0,High-like receivers
9900,2,Photo-forward users
9901,2,Photo-forward users
9902,2,Photo-forward users
9903,2,Photo-forward users
9904,0,High-like receivers
9905,2,Photo-forward users
9906,2,Photo-forward users
9907,1,Low-emoji texters
9908,1,Low-emoji texters
9909,2,Photo-forward users
9910,2,Photo-forward users
9911,2,Photo-forward users
9912,1,Low-emoji texters
9913,1,Low-emoji texters
9914,2,Photo-forward users
9915,0,High-like receivers
9916,2,Photo-forward users
9917,0,High-like receivers
9918,1,Low-emoji texters
9919,0,High-like receivers
9920,0,High-like receivers
9921,2,Photo-forward users
9922,1,Low-emoji texters
9923,2,Photo-forward users
9924,0,High-like receivers
9925,2,Photo-forward users
9926,0,High-like receivers
9927,0,High-like receivers
9928,2,Photo-forward users
9929,0,High-like receivers
9930,0,High-like receivers
9931,2,Photo-forward users
9932,0,High-like receivers
9933,2,Photo-forward users
9934,1,Low-emoji texters
9935,0,High-like receivers
9936,1,Low-emoji texters
9937,0,High-like receivers
9938,1,Low-emoji texters
9939,0,High-like receivers
9940,2,Photo-forward users
9941,1,Low-emoji texters
9942,2,Photo-forward users
9943,0,High-like receivers
9944,2,Photo-forward users
9945,2,Photo-forward users
9946,0,High-like receivers
9947,2,Photo-forward users
9948,0,High-like receivers
9949,2,Photo-forward users
9950,1,Low-emoji texters
9951,2,Photo-forward users
9952,2,Photo-forward users
9953,2,Photo-forward users
9954,2,Photo-forward users
9955,2,Photo-forward users
9956,1,Low-emoji texters
9957,2,Photo-forward users
9958,2,Photo-forward users
9959,0,High-like receivers
9960,1,Low-emoji texters
9961,0,High-like receivers
9962,2,Photo-forward users
9963,2,Photo-forward users
9964,2,Photo-forward users
9965,0,High-like receivers
9966,2,Photo-forward users
9967,2,Photo-forward users
9968,1,Low-emoji texters
9969,2,Photo-forward users
9970,2,Photo-forward users
9971,2,Photo-forward users
9972,2,Photo-forward users
9973,1,Low-emoji texters
9974,0,High-like receivers
9975,2,Photo-forward users
9976,2,Photo-forward users
9977,0,High-like receivers
9978,0,High-like receivers
9979,2,Photo-forward users
9980,2,Photo-forward users
9981,0,High-like receivers
9982,2,Photo-forward users
9983,0,High-like receivers
9984,2,Photo-forward users
9985,2,Photo-forward users
9986,2,Photo-forward users
9987,2,Photo-forward users
9988,1,Low-emoji texters
9989,0,High-like receivers
9990,1,Low-emoji texters
9991,0,High-like receivers
9992,1,Low-emoji texters
9993,1,Low-emoji texters
9994,0,High-like receivers
9995,2,Photo-forward users
9996,0,High-like receivers
9997,0,High-like receivers
9998,2,Photo-forward users
9999,0,High-like receivers
10000,0,High-like receivers
10001,0,High-like receivers
10002,2,Photo-forward users
10003,1,Low-emoji texters
10004,2,Photo-forward users
10005,2,Photo-forward users
10006,2,Photo-forward users
10007,2,Photo-forward users
10008,0,High-like receivers
10009,0,High-like receivers
10010,2,Photo-forward users
10011,2,Photo-forward users
10012,0,High-like receivers
10013,1,Low-emoji texters
10014,0,High-like receivers
10015,1,Low-emoji texters
10016,2,Photo-forward users
10017,2,Photo-forward users
10018,1,Low-emoji texters
10019,2,Photo-forward users
10020,2,Photo-forward users
10021,2,Photo-forward users
10022,0,High-like receivers
10023,1,Low-emoji texters
10024,1,Low-emoji texters
10025,2,Photo-forward users
10026,0,High-like receivers
10027,2,Photo-forward users
10028,2,Photo-forward users
10029,2,Photo-forward users
10030,1,Low-emoji texters
10031,2,Photo-forward users
10032,1,Low-emoji texters
10033,2,Photo-forward users
10034,0,High-like receivers
10035,2,Photo-forward users
10036,2,Photo-forward users
10037,0,High-like receivers
10038,1,Low-emoji texters
10039,2,Photo-forward users
10040,2,Photo-forward users
10041,2,Photo-forward users
10042,0,High-like receivers
10043,2,Photo-forward users
10044,0,High-like receivers
10045,0,High-like receivers
10046,2,Photo-forward users
10047,1,Low-emoji texters
10048,0,High-like receivers
10049,0,High-like receivers
10050,2,Photo-forward users
10051,2,Photo-forward users
10052,1,Low-emoji texters
10053,2,Photo-forward users
10054,0,High-like receivers
10055,0,High-like receivers
10056,0,High-like receivers
10057,2,Photo-forward users
10058,2,Photo-forward users
10059,0,High-like receivers
10060,1,Low-emoji texters
10061,2,Photo-forward users
10062,1,Low-emoji texters
10063,2,Photo-forward users
10064,2,Photo-forward users
10065,1,Low-emoji texters
10066,0,High-like receivers
10067,2,Photo-forward users
10068,2,Photo-forward users
10069,2,Photo-forward users
10070,0,High-like receivers
10071,0,High-like receivers
10072,2,Photo-forward users
10073,2,Photo-forward users
10074,1,Low-emoji texters
10075,2,Photo-forward users
10076,2,Photo-forward users
10077,2,Photo-forward users
10078,0,High-like receivers
10079,2,Photo-forward users
10080,2,Photo-forward users
10081,2,Photo-forward users
10082,2,Photo-forward users
10083,0,High-like receivers
10084,0,High-like receivers
10085,2,Photo-forward users
10086,2,Photo-forward users
10087,2,Photo-forward users
10088,2,Photo-forward users
10089,2,Photo-forward users
10090,2,Photo-forward users
10091,1,Low-emoji texters
10092,2,Photo-forward users
10093,2,Photo-forward users
10094,1,Low-emoji texters
10095,2,Photo-forward users
10096,2,Photo-forward users
10097,1,Low-emoji texters
10098,1,Low-emoji texters
10099,2,Photo-forward users
10100,2,Photo-forward users
10101,1,Low-emoji texters
10102,2,Photo-forward users
10103,2,Photo-forward users
10104,2,Photo-forward users
10105,2,Photo-forward users
10106,2,Photo-forward users
10107,1,Low-emoji texters
10108,2,Photo-forward users
10109,2,Photo-forward users
10110,0,High-like receivers
10111,2,Photo-forward users
10112,1,Low-emoji texters
10113,0,High-like receivers
10114,2,Photo-forward users
10115,2,Photo-forward users
10116,2,Photo-forward users
10117,1,Low-emoji texters
10118,2,Photo-forward users
10119,2,Photo-forward users
10120,0,High-like receivers
10121,2,Photo-forward users
10122,2,Photo-forward users
10123,2,Photo-forward users
10124,0,High-like receivers
10125,2,Photo-forward users
10126,2,Photo-forward users
10127,1,Low-emoji texters
10128,2,Photo-forward users
10129,1,Low-emoji texters
10130,0,High-like receivers
10131,0,High-like receivers
10132,0,High-like receivers
10133,2,Photo-forward users
10134,2,Photo-forward users
10135,0,High-like receivers
10136,0,High-like receivers
10137,2,Photo-forward users
10138,2,Photo-forward users
10139,1,Low-emoji texters
10140,0,High-like receivers
10141,2,Photo-forward users
10142,1,Low-emoji texters
10143,2,Photo-forward users
10144,0,High-like receivers
10145,2,Photo-forward users
10146,2,Photo-forward users
10147,0,High-like receivers
10148,2,Photo-forward users
10149,2,Photo-forward users
10150,2,Photo-forward users
10151,0,High-like receivers
10152,0,High-like receivers
10153,2,Photo-forward users
10154,2,Photo-forward users
10155,2,Photo-forward users
10156,0,High-like receivers
10157,0,High-like receivers
10158,2,Photo-forward users
10159,1,Low-emoji texters
10160,2,Photo-forward users
10161,2,Photo-forward users
10162,2,Photo-forward users
10163,0,High-like receivers
10164,2,Photo-forward users
10165,1,Low-emoji texters
10166,0,High-like receivers
10167,2,Photo-forward users
10168,2,Photo-forward users
10169,1,Low-emoji texters
10170,1,Low-emoji texters
10171,0,High-like receivers
10172,2,Photo-forward users
10173,0,High-like receivers
10174,0,High-like receivers
10175,2,Photo-forward users
10176,2,Photo-forward users
10177,2,Photo-forward users
10178,2,Photo-forward users
10179,1,Low-emoji texters
10180,0,High-like receivers
10181,0,High-like receivers
10182,2,Photo-forward users
10183,2,Photo-forward users
10184,2,Photo-forward users
10185,0,High-like receivers
10186,1,Low-emoji texters
10187,2,Photo-forward users
10188,0,High-like receivers
10189,0,High-like receivers
10190,0,High-like receivers
10191,2,Photo-forward users
10192,0,High-like receivers
10193,0,High-like receivers
10194,2,Photo-forward users
10195,1,Low-emoji texters
10196,2,Photo-forward users
10197,0,High-like receivers
10198,0,High-like receivers
10199,2,Photo-forward users
10200,2,Photo-forward users
10201,1,Low-emoji texters
10202,2,Photo-forward users
10203,2,Photo-forward users
10204,2,Photo-forward users
10205,2,Photo-forward users
10206,2,Photo-forward users
10207,1,Low-emoji texters
10208,2,Photo-forward users
10209,2,Photo-forward users
10210,1,Low-emoji texters
10211,2,Photo-forward users
10212,2,Photo-forward users
10213,2,Photo-forward users
10214,2,Photo-forward users
10215,1,Low-emoji texters
10216,2,Photo-forward users
10217,2,Photo-forward users
10218,0,High-like receivers
10219,0,High-like receivers
10220,2,Photo-forward users
10221,2,Photo-forward users
10222,2,Photo-forward users
10223,0,High-like receivers
10224,1,Low-emoji texters
10225,0,High-like receivers
10226,0,High-like receivers
10227,2,Photo-forward users
10228,0,High-like receivers
10229,2,Photo-forward users
10230,0,High-like receivers
10231,0,High-like receivers
10232,0,High-like receivers
10233,1,Low-emoji texters
10234,0,High-like receivers
10235,1,Low-emoji texters
10236,1,Low-emoji texters
10237,1,Low-emoji texters
10238,2,Photo-forward users
10239,2,Photo-forward users
10240,2,Photo-forward users
10241,0,High-like receivers
10242,2,Photo-forward users
10243,2,Photo-forward users
10244,0,High-like receivers
10245,2,Photo-forward users
10246,2,Photo-forward users
10247,0,High-like receivers
10248,0,High-like receivers
10249,2,Photo-forward users
10250,2,Photo-forward users
10251,1,Low-emoji texters
10252,2,Photo-forward users
10253,1,Low-emoji texters
10254,2,Photo-forward users
10255,2,Photo-forward users
10256,0,High-like receivers
10257,1,Low-emoji texters
10258,2,Photo-forward users
10259,0,High-like receivers
10260,1,Low-emoji texters
10261,2,Photo-forward users
10262,0,High-like receivers
10263,2,Photo-forward users
10264,0,High-like receivers
10265,0,High-like receivers
10266,2,Photo-forward users
10267,0,High-like receivers
10268,2,Photo-forward users
10269,0,High-like receivers
10270,0,High-like receivers
10271,2,Photo-forward users
10272,2,Photo-forward users
10273,2,Photo-forward users
10274,2,Photo-forward users
10275,2,Photo-forward users
10276,2,Photo-forward users
10277,2,Photo-forward users
10278,2,Photo-forward users
10279,2,Photo-forward users
10280,1,Low-emoji texters
10281,2,Photo-forward users
10282,0,High-like receivers
10283,2,Photo-forward users
10284,0,High-like receivers
10285,2,Photo-forward users
10286,2,Photo-forward users
10287,2,Photo-forward users
10288,2,Photo-forward users
10289,2,Photo-forward users
10290,2,Photo-forward users
10291,1,Low-emoji texters
10292,1,Low-emoji texters
10293,1,Low-emoji texters
10294,0,High-like receivers
10295,2,Photo-forward users
10296,0,High-like receivers
10297,1,Low-emoji texters
10298,0,High-like receivers
10299,0,High-like receivers
10300,2,Photo-forward users
10301,2,Photo-forward users
10302,2,Photo-forward users
10303,2,Photo-forward users
10304,0,High-like receivers
10305,1,Low-emoji texters
10306,0,High-like receivers
10307,2,Photo-forward users
10308,0,High-like receivers
10309,0,High-like receivers
10310,1,Low-emoji texters
10311,2,Photo-forward users
10312,2,Photo-forward users
10313,2,Photo-forward users
10314,2,Photo-forward users
10315,1,Low-emoji texters
10316,2,Photo-forward users
10317,2,Photo-forward users
10318,2,Photo-forward users
10319,2,Photo-forward users
10320,2,Photo-forward users
10321,1,Low-emoji texters
10322,0,High-like receivers
10323,0,High-like receivers
10324,0,High-like receivers
10325,0,High-like receivers
10326,0,High-like receivers
10327,2,Photo-forward users
10328,2,Photo-forward users
10329,2,Photo-forward users
10330,2,Photo-forward users
10331,2,Photo-forward users
10332,2,Photo-forward users
10333,2,Photo-forward users
10334,2,Photo-forward users
10335,2,Photo-forward users
10336,2,Photo-forward users
10337,0,High-like receivers
10338,0,High-like receivers
10339,0,High-like receivers
10340,2,Photo-forward users
10341,0,High-like receivers
10342,2,Photo-forward users
10343,1,Low-emoji texters
10344,2,Photo-forward users
10345,0,High-like receivers
10346,2,Photo-forward users
10347,2,Photo-forward users
10348,0,High-like receivers
10349,2,Photo-forward users
10350,0,High-like receivers
10351,0,High-like receivers
10352,1,Low-emoji texters
10353,0,High-like receivers
10354,1,Low-emoji texters
10355,2,Photo-forward users
10356,2,Photo-forward users
10357,2,Photo-forward users
10358,2,Photo-forward users
10359,2,Photo-forward users
10360,0,High-like receivers
10361,2,Photo-forward users
10362,2,Photo-forward users
10363,2,Photo-forward users
10364,2,Photo-forward users
10365,2,Photo-forward users
10366,0,High-like receivers
10367,0,High-like receivers
10368,0,High-like receivers
10369,0,High-like receivers
10370,2,Photo-forward users
10371,0,High-like receivers
10372,2,Photo-forward users
10373,2,Photo-forward users
10374,1,Low-emoji texters
10375,2,Photo-forward users
10376,1,Low-emoji texters
10377,2,Photo-forward users
10378,2,Photo-forward users
10379,2,Photo-forward users
10380,1,Low-emoji texters
10381,2,Photo-forward users
10382,2,Photo-forward users
10383,1,Low-emoji texters
10384,2,Photo-forward users
10385,1,Low-emoji texters
10386,2,Photo-forward users
10387,1,Low-emoji texters
10388,2,Photo-forward users
10389,2,Photo-forward users
10390,2,Photo-forward users
10391,2,Photo-forward users
10392,2,Photo-forward users
10393,2,Photo-forward users
10394,0,High-like receivers
10395,2,Photo-forward users
10396,1,Low-emoji texters
10397,2,Photo-forward users
10398,1,Low-emoji texters
10399,0,High-like receivers
10400,0,High-like receivers
10401,2,Photo-forward users
10402,2,Photo-forward users
10403,0,High-like receivers
10404,0,High-like receivers
10405,2,Photo-forward users
10406,0,High-like receivers
10407,0,High-like receivers
